,datetime,Spot_Price_Prediction,power,dispatch,revenue,capacity,closing,decision1,decision2
1231,2021-07-26 15:30:00,83.56,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1232,2021-07-26 16:00:00,86.92,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1233,2021-07-26 16:30:00,94.43,0.0,0.0,0.0,580.0,580.0,0,0
1234,2021-07-26 17:00:00,101.71,300.0,135.0,13607.0,580.0,430.0,1,1
1235,2021-07-26 17:30:00,99.43,300.0,135.0,13302.0,430.0,280.0,1,1
1236,2021-07-26 18:00:00,99.09,300.0,135.0,13257.0,280.0,130.0,1,1
1237,2021-07-26 18:30:00,100.28,260.0,117.0,11627.0,130.0,0.0,1,1
1238,2021-07-26 19:00:00,96.48,0.0,0.0,0.0,0.0,0.0,1,1
1239,2021-07-26 19:30:00,89.52,0.0,0.0,0.0,0.0,0.0,0,0
1240,2021-07-26 20:00:00,89.32,0.0,0.0,0.0,0.0,0.0,0,0
1241,2021-07-26 20:30:00,90.47,0.0,0.0,0.0,0.0,0.0,1,1
1242,2021-07-26 21:00:00,87.3,0.0,0.0,0.0,0.0,0.0,0,0
1243,2021-07-26 21:30:00,82.84,0.0,0.0,0.0,0.0,0.0,0,0
1244,2021-07-26 22:00:00,83.31,0.0,0.0,0.0,0.0,0.0,0,0
1245,2021-07-26 22:30:00,84.77,0.0,0.0,0.0,0.0,0.0,0,0
1246,2021-07-26 23:00:00,83.81,0.0,0.0,0.0,0.0,0.0,0,0
1247,2021-07-26 23:30:00,88.98,0.0,0.0,0.0,0.0,0.0,1,1
1248,2021-07-27 00:00:00,91.92,0.0,0.0,0.0,0.0,0.0,1,1
1249,2021-07-27 00:30:00,84.85,0.0,0.0,0.0,0.0,0.0,0,0
1250,2021-07-27 01:00:00,81.05,-300.0,-150.0,-12268.0,0.0,135.0,-1,-1
1251,2021-07-27 01:30:00,82.2,0.0,0.0,0.0,135.0,135.0,0,0
1252,2021-07-27 02:00:00,80.29,-300.0,-150.0,-12153.0,135.0,270.0,-1,-1
1253,2021-07-27 02:30:00,77.98,-300.0,-150.0,-11803.0,270.0,405.0,-1,-1
1254,2021-07-27 03:00:00,79.0,-300.0,-150.0,-11958.0,405.0,540.0,-1,-1
1255,2021-07-27 03:30:00,81.46,-88.88888888888889,-44.44444444444444,-3653.0,540.0,580.0,-1,-1
1256,2021-07-27 04:00:00,83.23,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1257,2021-07-27 04:30:00,85.05,0.0,0.0,0.0,580.0,580.0,0,0
1258,2021-07-27 05:00:00,87.75,0.0,0.0,0.0,580.0,580.0,0,0
1259,2021-07-27 05:30:00,90.93,300.0,135.0,12165.0,580.0,430.0,1,1
1260,2021-07-27 06:00:00,90.82,300.0,135.0,12150.0,430.0,280.0,1,1
1261,2021-07-27 06:30:00,92.32,300.0,135.0,12351.0,280.0,130.0,1,1
1262,2021-07-27 07:00:00,92.26,260.0,117.0,10697.0,130.0,0.0,1,1
1263,2021-07-27 07:30:00,86.74,0.0,0.0,0.0,0.0,0.0,1,1
1264,2021-07-27 08:00:00,84.62,0.0,0.0,0.0,0.0,0.0,1,1
1265,2021-07-27 08:30:00,84.86,0.0,0.0,0.0,0.0,0.0,1,1
1266,2021-07-27 09:00:00,81.2,0.0,0.0,0.0,0.0,0.0,1,1
1267,2021-07-27 09:30:00,81.15,0.0,0.0,0.0,0.0,0.0,1,1
1268,2021-07-27 10:00:00,81.62,0.0,0.0,0.0,0.0,0.0,1,1
1269,2021-07-27 10:30:00,77.78,0.0,0.0,0.0,0.0,0.0,1,1
1270,2021-07-27 11:00:00,75.67,0.0,0.0,0.0,0.0,0.0,0,0
1271,2021-07-27 11:30:00,75.99,0.0,0.0,0.0,0.0,0.0,0,0
1272,2021-07-27 12:00:00,72.74,0.0,0.0,0.0,0.0,0.0,0,0
1273,2021-07-27 12:30:00,68.06,-300.0,-150.0,-10302.0,0.0,135.0,-1,-1
1274,2021-07-27 13:00:00,66.38,-300.0,-150.0,-10047.0,135.0,270.0,-1,-1
1275,2021-07-27 13:30:00,68.62,-300.0,-150.0,-10386.0,270.0,405.0,-1,-1
1276,2021-07-27 14:00:00,71.58,-300.0,-150.0,-10835.0,405.0,540.0,-1,-1
1277,2021-07-27 14:30:00,72.94,-88.88888888888889,-44.44444444444444,-3271.0,540.0,580.0,-1,-1
1278,2021-07-27 15:00:00,77.66,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1279,2021-07-27 15:30:00,83.56,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1280,2021-07-27 16:00:00,86.82,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1281,2021-07-27 16:30:00,94.21,0.0,0.0,0.0,580.0,580.0,0,0
1282,2021-07-27 17:00:00,101.32,300.0,135.0,13555.0,580.0,430.0,1,1
1283,2021-07-27 17:30:00,99.12,300.0,135.0,13261.0,430.0,280.0,1,1
1284,2021-07-27 18:00:00,98.74,300.0,135.0,13210.0,280.0,130.0,1,1
1285,2021-07-27 18:30:00,99.92,260.0,117.0,11585.0,130.0,0.0,1,1
1286,2021-07-27 19:00:00,96.11,0.0,0.0,0.0,0.0,0.0,1,1
1287,2021-07-27 19:30:00,89.33,0.0,0.0,0.0,0.0,0.0,0,0
1288,2021-07-27 20:00:00,89.06,0.0,0.0,0.0,0.0,0.0,0,0
1289,2021-07-27 20:30:00,90.17,0.0,0.0,0.0,0.0,0.0,1,1
1290,2021-07-27 21:00:00,87.07,0.0,0.0,0.0,0.0,0.0,0,0
1291,2021-07-27 21:30:00,82.71,0.0,0.0,0.0,0.0,0.0,0,0
1292,2021-07-27 22:00:00,83.17,0.0,0.0,0.0,0.0,0.0,0,0
1293,2021-07-27 22:30:00,84.58,0.0,0.0,0.0,0.0,0.0,0,0
1294,2021-07-27 23:00:00,83.63,0.0,0.0,0.0,0.0,0.0,0,0
1295,2021-07-27 23:30:00,88.63,0.0,0.0,0.0,0.0,0.0,1,1
1296,2021-07-28 00:00:00,91.51,0.0,0.0,0.0,0.0,0.0,1,1
1297,2021-07-28 00:30:00,84.63,0.0,0.0,0.0,0.0,0.0,0,0
1298,2021-07-28 01:00:00,80.92,-300.0,-150.0,-12248.0,0.0,135.0,-1,-1
1299,2021-07-28 01:30:00,82.08,0.0,0.0,0.0,135.0,135.0,0,0
1300,2021-07-28 02:00:00,80.23,-300.0,-150.0,-12144.0,135.0,270.0,-1,-1
1301,2021-07-28 02:30:00,78.0,-300.0,-150.0,-11806.0,270.0,405.0,-1,-1
1302,2021-07-28 03:00:00,79.05,-300.0,-150.0,-11965.0,405.0,540.0,-1,-1
1303,2021-07-28 03:30:00,81.48,-88.88888888888889,-44.44444444444444,-3654.0,540.0,580.0,-1,-1
1304,2021-07-28 04:00:00,83.22,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1305,2021-07-28 04:30:00,85.01,0.0,0.0,0.0,580.0,580.0,0,0
1306,2021-07-28 05:00:00,87.71,0.0,0.0,0.0,580.0,580.0,0,0
1307,2021-07-28 05:30:00,90.81,300.0,135.0,12149.0,580.0,430.0,1,1
1308,2021-07-28 06:00:00,90.73,300.0,135.0,12138.0,430.0,280.0,1,1
1309,2021-07-28 06:30:00,92.21,300.0,135.0,12336.0,280.0,130.0,1,1
1310,2021-07-28 07:00:00,92.16,260.0,117.0,10686.0,130.0,0.0,1,1
1311,2021-07-28 07:30:00,86.78,0.0,0.0,0.0,0.0,0.0,1,1
1312,2021-07-28 08:00:00,84.72,0.0,0.0,0.0,0.0,0.0,1,1
1313,2021-07-28 08:30:00,84.95,0.0,0.0,0.0,0.0,0.0,1,1
1314,2021-07-28 09:00:00,81.39,0.0,0.0,0.0,0.0,0.0,1,1
1315,2021-07-28 09:30:00,81.28,0.0,0.0,0.0,0.0,0.0,1,1
1316,2021-07-28 10:00:00,81.73,0.0,0.0,0.0,0.0,0.0,1,1
1317,2021-07-28 10:30:00,77.96,0.0,0.0,0.0,0.0,0.0,1,1
1318,2021-07-28 11:00:00,75.84,0.0,0.0,0.0,0.0,0.0,0,0
1319,2021-07-28 11:30:00,76.12,0.0,0.0,0.0,0.0,0.0,0,0
1320,2021-07-28 12:00:00,72.93,0.0,0.0,0.0,0.0,0.0,0,0
1321,2021-07-28 12:30:00,68.34,-300.0,-150.0,-10344.0,0.0,135.0,-1,-1
1322,2021-07-28 13:00:00,66.7,-300.0,-150.0,-10096.0,135.0,270.0,-1,-1
1323,2021-07-28 13:30:00,68.92,-300.0,-150.0,-10432.0,270.0,405.0,-1,-1
1324,2021-07-28 14:00:00,71.79,-300.0,-150.0,-10866.0,405.0,540.0,-1,-1
1325,2021-07-28 14:30:00,73.13,-88.88888888888889,-44.44444444444444,-3280.0,540.0,580.0,-1,-1
1326,2021-07-28 15:00:00,77.81,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1327,2021-07-28 15:30:00,83.56,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1328,2021-07-28 16:00:00,86.74,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1329,2021-07-28 16:30:00,94.0,0.0,0.0,0.0,580.0,580.0,0,0
1330,2021-07-28 17:00:00,100.94,300.0,135.0,13504.0,580.0,430.0,1,1
1331,2021-07-28 17:30:00,98.82,300.0,135.0,13221.0,430.0,280.0,1,1
1332,2021-07-28 18:00:00,98.4,300.0,135.0,13164.0,280.0,130.0,1,1
1333,2021-07-28 18:30:00,99.56,260.0,117.0,11544.0,130.0,0.0,1,1
1334,2021-07-28 19:00:00,95.76,0.0,0.0,0.0,0.0,0.0,1,1
1335,2021-07-28 19:30:00,89.14,0.0,0.0,0.0,0.0,0.0,0,0
1336,2021-07-28 20:00:00,88.83,0.0,0.0,0.0,0.0,0.0,0,0
1337,2021-07-28 20:30:00,89.89,0.0,0.0,0.0,0.0,0.0,1,1
1338,2021-07-28 21:00:00,86.84,0.0,0.0,0.0,0.0,0.0,0,0
1339,2021-07-28 21:30:00,82.59,0.0,0.0,0.0,0.0,0.0,0,0
1340,2021-07-28 22:00:00,83.04,0.0,0.0,0.0,0.0,0.0,0,0
1341,2021-07-28 22:30:00,84.39,0.0,0.0,0.0,0.0,0.0,0,0
1342,2021-07-28 23:00:00,83.47,0.0,0.0,0.0,0.0,0.0,0,0
1343,2021-07-28 23:30:00,88.3,0.0,0.0,0.0,0.0,0.0,1,1
1344,2021-07-29 00:00:00,91.11,0.0,0.0,0.0,0.0,0.0,1,1
1345,2021-07-29 00:30:00,84.43,0.0,0.0,0.0,0.0,0.0,0,0
1346,2021-07-29 01:00:00,80.8,-300.0,-150.0,-12230.0,0.0,135.0,-1,-1
1347,2021-07-29 01:30:00,81.96,0.0,0.0,0.0,135.0,135.0,0,0
1348,2021-07-29 02:00:00,80.18,-300.0,-150.0,-12136.0,135.0,270.0,-1,-1
1349,2021-07-29 02:30:00,78.03,-300.0,-150.0,-11811.0,270.0,405.0,-1,-1
1350,2021-07-29 03:00:00,79.12,-300.0,-150.0,-11976.0,405.0,540.0,-1,-1
1351,2021-07-29 03:30:00,81.51,-88.88888888888889,-44.44444444444444,-3656.0,540.0,580.0,-1,-1
1352,2021-07-29 04:00:00,83.2,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1353,2021-07-29 04:30:00,84.97,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1354,2021-07-29 05:00:00,87.67,0.0,0.0,0.0,580.0,580.0,0,0
1355,2021-07-29 05:30:00,90.69,300.0,135.0,12133.0,580.0,430.0,1,1
1356,2021-07-29 06:00:00,90.64,300.0,135.0,12126.0,430.0,280.0,1,1
1357,2021-07-29 06:30:00,92.11,300.0,135.0,12323.0,280.0,130.0,1,1
1358,2021-07-29 07:00:00,92.07,260.0,117.0,10675.0,130.0,0.0,1,1
1359,2021-07-29 07:30:00,86.82,0.0,0.0,0.0,0.0,0.0,1,1
1360,2021-07-29 08:00:00,84.82,0.0,0.0,0.0,0.0,0.0,1,1
1361,2021-07-29 08:30:00,85.05,0.0,0.0,0.0,0.0,0.0,1,1
1362,2021-07-29 09:00:00,81.56,0.0,0.0,0.0,0.0,0.0,1,1
1363,2021-07-29 09:30:00,81.41,0.0,0.0,0.0,0.0,0.0,1,1
1364,2021-07-29 10:00:00,81.83,0.0,0.0,0.0,0.0,0.0,1,1
1365,2021-07-29 10:30:00,78.13,0.0,0.0,0.0,0.0,0.0,1,1
1366,2021-07-29 11:00:00,76.01,0.0,0.0,0.0,0.0,0.0,0,0
1367,2021-07-29 11:30:00,76.24,0.0,0.0,0.0,0.0,0.0,0,0
1368,2021-07-29 12:00:00,73.12,0.0,0.0,0.0,0.0,0.0,0,0
1369,2021-07-29 12:30:00,68.61,-300.0,-150.0,-10385.0,0.0,135.0,-1,-1
1370,2021-07-29 13:00:00,67.02,-300.0,-150.0,-10144.0,135.0,270.0,-1,-1
1371,2021-07-29 13:30:00,69.21,-300.0,-150.0,-10476.0,270.0,405.0,-1,-1
1372,2021-07-29 14:00:00,72.0,-300.0,-150.0,-10898.0,405.0,540.0,-1,-1
1373,2021-07-29 14:30:00,73.31,-88.88888888888889,-44.44444444444444,-3288.0,540.0,580.0,-1,-1
1374,2021-07-29 15:00:00,77.95,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1375,2021-07-29 15:30:00,83.57,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1376,2021-07-29 16:00:00,86.65,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1377,2021-07-29 16:30:00,93.8,0.0,0.0,0.0,580.0,580.0,0,0
1378,2021-07-29 17:00:00,100.58,300.0,135.0,13456.0,580.0,430.0,1,1
1379,2021-07-29 17:30:00,98.54,300.0,135.0,13183.0,430.0,280.0,1,1
1380,2021-07-29 18:00:00,98.08,300.0,135.0,13122.0,280.0,130.0,1,1
1381,2021-07-29 18:30:00,99.22,260.0,117.0,11504.0,130.0,0.0,1,1
1382,2021-07-29 19:00:00,95.43,0.0,0.0,0.0,0.0,0.0,1,1
1383,2021-07-29 19:30:00,88.97,0.0,0.0,0.0,0.0,0.0,0,0
1384,2021-07-29 20:00:00,88.61,0.0,0.0,0.0,0.0,0.0,0,0
1385,2021-07-29 20:30:00,89.62,0.0,0.0,0.0,0.0,0.0,1,1
1386,2021-07-29 21:00:00,86.64,0.0,0.0,0.0,0.0,0.0,0,0
1387,2021-07-29 21:30:00,82.48,0.0,0.0,0.0,0.0,0.0,0,0
1388,2021-07-29 22:00:00,82.93,0.0,0.0,0.0,0.0,0.0,0,0
1389,2021-07-29 22:30:00,84.22,0.0,0.0,0.0,0.0,0.0,0,0
1390,2021-07-29 23:00:00,83.31,0.0,0.0,0.0,0.0,0.0,0,0
1391,2021-07-29 23:30:00,87.98,0.0,0.0,0.0,0.0,0.0,1,1
1392,2021-07-30 00:00:00,90.74,0.0,0.0,0.0,0.0,0.0,1,1
1393,2021-07-30 00:30:00,84.24,0.0,0.0,0.0,0.0,0.0,0,0
1394,2021-07-30 01:00:00,80.69,-300.0,-150.0,-12213.0,0.0,135.0,-1,-1
1395,2021-07-30 01:30:00,81.86,0.0,0.0,0.0,135.0,135.0,0,0
1396,2021-07-30 02:00:00,80.14,-300.0,-150.0,-12130.0,135.0,270.0,-1,-1
1397,2021-07-30 02:30:00,78.07,-300.0,-150.0,-11817.0,270.0,405.0,-1,-1
1398,2021-07-30 03:00:00,79.18,-300.0,-150.0,-11985.0,405.0,540.0,-1,-1
1399,2021-07-30 03:30:00,81.54,-88.88888888888889,-44.44444444444444,-3657.0,540.0,580.0,-1,-1
1400,2021-07-30 04:00:00,83.2,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1401,2021-07-30 04:30:00,84.93,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1402,2021-07-30 05:00:00,87.63,0.0,0.0,0.0,580.0,580.0,0,0
1403,2021-07-30 05:30:00,90.58,300.0,135.0,12118.0,580.0,430.0,1,1
1404,2021-07-30 06:00:00,90.55,300.0,135.0,12114.0,430.0,280.0,1,1
1405,2021-07-30 06:30:00,92.01,300.0,135.0,12310.0,280.0,130.0,1,1
1406,2021-07-30 07:00:00,91.97,260.0,117.0,10664.0,130.0,0.0,1,1
1407,2021-07-30 07:30:00,86.87,0.0,0.0,0.0,0.0,0.0,1,1
1408,2021-07-30 08:00:00,84.92,0.0,0.0,0.0,0.0,0.0,1,1
1409,2021-07-30 08:30:00,85.13,0.0,0.0,0.0,0.0,0.0,1,1
1410,2021-07-30 09:00:00,81.73,0.0,0.0,0.0,0.0,0.0,1,1
1411,2021-07-30 09:30:00,81.54,0.0,0.0,0.0,0.0,0.0,1,1
1412,2021-07-30 10:00:00,81.93,0.0,0.0,0.0,0.0,0.0,1,1
1413,2021-07-30 10:30:00,78.29,0.0,0.0,0.0,0.0,0.0,1,1
1414,2021-07-30 11:00:00,76.18,0.0,0.0,0.0,0.0,0.0,0,0
1415,2021-07-30 11:30:00,76.37,0.0,0.0,0.0,0.0,0.0,0,0
1416,2021-07-30 12:00:00,73.3,0.0,0.0,0.0,0.0,0.0,0,0
1417,2021-07-30 12:30:00,68.88,-300.0,-150.0,-10426.0,0.0,135.0,-1,-1
1418,2021-07-30 13:00:00,67.33,-300.0,-150.0,-10191.0,135.0,270.0,-1,-1
1419,2021-07-30 13:30:00,69.5,-300.0,-150.0,-10520.0,270.0,405.0,-1,-1
1420,2021-07-30 14:00:00,72.21,-300.0,-150.0,-10930.0,405.0,540.0,-1,-1
1421,2021-07-30 14:30:00,73.5,-88.88888888888889,-44.44444444444444,-3296.0,540.0,580.0,-1,-1
1422,2021-07-30 15:00:00,78.09,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1423,2021-07-30 15:30:00,83.58,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1424,2021-07-30 16:00:00,86.58,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1425,2021-07-30 16:30:00,93.61,0.0,0.0,0.0,580.0,580.0,0,0
1426,2021-07-30 17:00:00,100.23,300.0,135.0,13409.0,580.0,430.0,1,1
1427,2021-07-30 17:30:00,98.26,300.0,135.0,13146.0,430.0,280.0,1,1
1428,2021-07-30 18:00:00,97.77,300.0,135.0,13080.0,280.0,130.0,1,1
1429,2021-07-30 18:30:00,98.89,260.0,117.0,11466.0,130.0,0.0,1,1
1430,2021-07-30 19:00:00,95.11,0.0,0.0,0.0,0.0,0.0,1,1
1431,2021-07-30 19:30:00,88.81,0.0,0.0,0.0,0.0,0.0,0,0
1432,2021-07-30 20:00:00,88.4,0.0,0.0,0.0,0.0,0.0,0,0
1433,2021-07-30 20:30:00,89.37,0.0,0.0,0.0,0.0,0.0,1,1
1434,2021-07-30 21:00:00,86.44,0.0,0.0,0.0,0.0,0.0,0,0
1435,2021-07-30 21:30:00,82.38,0.0,0.0,0.0,0.0,0.0,0,0
1436,2021-07-30 22:00:00,82.82,0.0,0.0,0.0,0.0,0.0,0,0
1437,2021-07-30 22:30:00,84.06,0.0,0.0,0.0,0.0,0.0,0,0
1438,2021-07-30 23:00:00,83.17,0.0,0.0,0.0,0.0,0.0,0,0
1439,2021-07-30 23:30:00,87.69,0.0,0.0,0.0,0.0,0.0,1,1
1440,2021-07-31 00:00:00,90.38,0.0,0.0,0.0,0.0,0.0,1,1
1441,2021-07-31 00:30:00,84.06,0.0,0.0,0.0,0.0,0.0,0,0
1442,2021-07-31 01:00:00,80.59,-300.0,-150.0,-12198.0,0.0,135.0,-1,-1
1443,2021-07-31 01:30:00,81.77,0.0,0.0,0.0,135.0,135.0,0,0
1444,2021-07-31 02:00:00,80.11,-300.0,-150.0,-12126.0,135.0,270.0,-1,-1
1445,2021-07-31 02:30:00,78.11,-300.0,-150.0,-11823.0,270.0,405.0,-1,-1
1446,2021-07-31 03:00:00,79.25,-300.0,-150.0,-11995.0,405.0,540.0,-1,-1
1447,2021-07-31 03:30:00,81.57,-88.88888888888889,-44.44444444444444,-3658.0,540.0,580.0,-1,-1
1448,2021-07-31 04:00:00,83.2,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1449,2021-07-31 04:30:00,84.9,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1450,2021-07-31 05:00:00,87.6,0.0,0.0,0.0,580.0,580.0,0,0
1451,2021-07-31 05:30:00,90.47,300.0,135.0,12104.0,580.0,430.0,1,1
1452,2021-07-31 06:00:00,90.46,300.0,135.0,12102.0,430.0,280.0,1,1
1453,2021-07-31 06:30:00,91.91,300.0,135.0,12296.0,280.0,130.0,1,1
1454,2021-07-31 07:00:00,91.89,260.0,117.0,10654.0,130.0,0.0,1,1
1455,2021-07-31 07:30:00,86.91,0.0,0.0,0.0,0.0,0.0,1,1
1456,2021-07-31 08:00:00,85.02,0.0,0.0,0.0,0.0,0.0,1,1
1457,2021-07-31 08:30:00,85.22,0.0,0.0,0.0,0.0,0.0,1,1
1458,2021-07-31 09:00:00,81.9,0.0,0.0,0.0,0.0,0.0,1,1
1459,2021-07-31 09:30:00,81.66,0.0,0.0,0.0,0.0,0.0,1,1
1460,2021-07-31 10:00:00,82.03,0.0,0.0,0.0,0.0,0.0,1,1
1461,2021-07-31 10:30:00,78.45,0.0,0.0,0.0,0.0,0.0,1,1
1462,2021-07-31 11:00:00,76.35,0.0,0.0,0.0,0.0,0.0,0,0
1463,2021-07-31 11:30:00,76.49,0.0,0.0,0.0,0.0,0.0,0,0
1464,2021-07-31 12:00:00,73.48,0.0,0.0,0.0,0.0,0.0,0,0
1465,2021-07-31 12:30:00,69.15,-300.0,-150.0,-10467.0,0.0,135.0,-1,-1
1466,2021-07-31 13:00:00,67.64,-300.0,-150.0,-10238.0,135.0,270.0,-1,-1
1467,2021-07-31 13:30:00,69.78,-300.0,-150.0,-10562.0,270.0,405.0,-1,-1
1468,2021-07-31 14:00:00,72.42,-300.0,-150.0,-10962.0,405.0,540.0,-1,-1
1469,2021-07-31 14:30:00,73.69,-88.88888888888889,-44.44444444444444,-3305.0,540.0,580.0,-1,-1
1470,2021-07-31 15:00:00,78.23,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1471,2021-07-31 15:30:00,83.6,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1472,2021-07-31 16:00:00,86.52,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1473,2021-07-31 16:30:00,93.42,0.0,0.0,0.0,580.0,580.0,0,0
1474,2021-07-31 17:00:00,99.89,300.0,135.0,13364.0,580.0,430.0,1,1
1475,2021-07-31 17:30:00,97.99,300.0,135.0,13110.0,430.0,280.0,1,1
1476,2021-07-31 18:00:00,97.47,300.0,135.0,13040.0,280.0,130.0,1,1
1477,2021-07-31 18:30:00,98.56,260.0,117.0,11428.0,130.0,0.0,1,1
1478,2021-07-31 19:00:00,94.81,0.0,0.0,0.0,0.0,0.0,1,1
1479,2021-07-31 19:30:00,88.65,0.0,0.0,0.0,0.0,0.0,0,0
1480,2021-07-31 20:00:00,88.21,0.0,0.0,0.0,0.0,0.0,0,0
1481,2021-07-31 20:30:00,89.13,0.0,0.0,0.0,0.0,0.0,1,1
1482,2021-07-31 21:00:00,86.26,0.0,0.0,0.0,0.0,0.0,0,0
1483,2021-07-31 21:30:00,82.28,0.0,0.0,0.0,0.0,0.0,0,0
1484,2021-07-31 22:00:00,82.73,0.0,0.0,0.0,0.0,0.0,0,0
1485,2021-07-31 22:30:00,83.92,0.0,0.0,0.0,0.0,0.0,0,0
1486,2021-07-31 23:00:00,83.03,0.0,0.0,0.0,0.0,0.0,0,0
1487,2021-07-31 23:30:00,87.41,0.0,0.0,0.0,0.0,0.0,1,1
1488,2021-08-01 00:00:00,90.04,0.0,0.0,0.0,0.0,0.0,1,1
1489,2021-08-01 00:30:00,83.89,0.0,0.0,0.0,0.0,0.0,0,0
1490,2021-08-01 01:00:00,80.5,-300.0,-150.0,-12185.0,0.0,135.0,-1,-1
1491,2021-08-01 01:30:00,81.69,0.0,0.0,0.0,135.0,135.0,0,0
1492,2021-08-01 02:00:00,80.09,-300.0,-150.0,-12123.0,135.0,270.0,-1,-1
1493,2021-08-01 02:30:00,78.15,-300.0,-150.0,-11829.0,270.0,405.0,-1,-1
1494,2021-08-01 03:00:00,79.32,-300.0,-150.0,-12006.0,405.0,540.0,-1,-1
1495,2021-08-01 03:30:00,81.61,-88.88888888888889,-44.44444444444444,-3660.0,540.0,580.0,-1,-1
1496,2021-08-01 04:00:00,83.2,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1497,2021-08-01 04:30:00,84.88,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1498,2021-08-01 05:00:00,87.57,0.0,0.0,0.0,580.0,580.0,0,0
1499,2021-08-01 05:30:00,90.37,300.0,135.0,12090.0,580.0,430.0,1,1
1500,2021-08-01 06:00:00,90.38,300.0,135.0,12091.0,430.0,280.0,1,1
1501,2021-08-01 06:30:00,91.82,300.0,135.0,12284.0,280.0,130.0,1,1
1502,2021-08-01 07:00:00,91.8,260.0,117.0,10644.0,130.0,0.0,1,1
1503,2021-08-01 07:30:00,86.95,0.0,0.0,0.0,0.0,0.0,1,1
1504,2021-08-01 08:00:00,85.12,0.0,0.0,0.0,0.0,0.0,1,1
1505,2021-08-01 08:30:00,85.3,0.0,0.0,0.0,0.0,0.0,1,1
1506,2021-08-01 09:00:00,82.06,0.0,0.0,0.0,0.0,0.0,1,1
1507,2021-08-01 09:30:00,81.78,0.0,0.0,0.0,0.0,0.0,1,1
1508,2021-08-01 10:00:00,82.12,0.0,0.0,0.0,0.0,0.0,1,1
1509,2021-08-01 10:30:00,78.61,0.0,0.0,0.0,0.0,0.0,1,1
1510,2021-08-01 11:00:00,76.51,0.0,0.0,0.0,0.0,0.0,0,0
1511,2021-08-01 11:30:00,76.61,0.0,0.0,0.0,0.0,0.0,0,0
1512,2021-08-01 12:00:00,73.66,0.0,0.0,0.0,0.0,0.0,0,0
1513,2021-08-01 12:30:00,69.41,-300.0,-150.0,-10506.0,0.0,135.0,-1,-1
1514,2021-08-01 13:00:00,67.94,-300.0,-150.0,-10284.0,135.0,270.0,-1,-1
1515,2021-08-01 13:30:00,70.06,-300.0,-150.0,-10604.0,270.0,405.0,-1,-1
1516,2021-08-01 14:00:00,72.63,-300.0,-150.0,-10993.0,405.0,540.0,-1,-1
1517,2021-08-01 14:30:00,73.87,-88.88888888888889,-44.44444444444444,-3313.0,540.0,580.0,-1,-1
1518,2021-08-01 15:00:00,78.37,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1519,2021-08-01 15:30:00,83.61,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1520,2021-08-01 16:00:00,86.46,-0.0,-0.0,0.0,580.0,580.0,-1,-1
1521,2021-08-01 16:30:00,93.24,0.0,0.0,0.0,580.0,580.0,0,0
1522,2021-08-01 17:00:00,99.57,300.0,135.0,13321.0,580.0,430.0,1,1
1523,2021-08-01 17:30:00,97.72,300.0,135.0,13073.0,430.0,280.0,1,1
1524,2021-08-01 18:00:00,97.18,300.0,135.0,13001.0,280.0,130.0,1,1
1525,2021-08-01 18:30:00,98.25,260.0,117.0,11392.0,130.0,0.0,1,1
1526,2021-08-01 19:00:00,94.52,0.0,0.0,0.0,0.0,0.0,1,1
1527,2021-08-01 19:30:00,88.51,0.0,0.0,0.0,0.0,0.0,0,0
1528,2021-08-01 20:00:00,88.03,0.0,0.0,0.0,0.0,0.0,0,0
1529,2021-08-01 20:30:00,88.91,0.0,0.0,0.0,0.0,0.0,1,1
1530,2021-08-01 21:00:00,86.08,0.0,0.0,0.0,0.0,0.0,0,0
1531,2021-08-01 21:30:00,82.2,0.0,0.0,0.0,0.0,0.0,0,0
1532,2021-08-01 22:00:00,82.64,0.0,0.0,0.0,0.0,0.0,0,0
